Protein_ID	Species	Orthogroup	OG_Median_Intensity_All	OG_Median_Intensity_GramPos	OG_Median_Intensity_GramNeg	Protein_Mean_Relative_Intensity	Localization
WP_011953546.1	L_reuteri	OG0000030	0.0002498915993515	0.0002613172226054	1.36016694593e-05	1.71702881203e-05	Cytoplasmic Membrane
WP_035156407.1	L_reuteri	unique				1.65129633982e-05	Cytoplasmic
WP_334612810.1	L_reuteri	OG0000178	3.94567207876e-05	2.07950482083e-05	5.81183933668e-05	1.6259259363e-05	Cytoplasmic
WP_003674759.1	L_reuteri	OG0000165	7.37139692224e-05	0.0002873053677513	6.26073402392e-05	1.62140934607e-05	Cytoplasmic
WP_109897679.1	L_reuteri	OG0000512	4.8268540071e-05	4.8268540071e-05		1.57305081846e-05	Cytoplasmic Membrane
WP_004562441.1	L_reuteri	OG0000049	1.58466226724e-05	1.56876816791e-05	1.60055636658e-05	1.56876816791e-05	Cytoplasmic
WP_405080124.1	L_reuteri	OG0000306	1.79132560367e-05	1.5287312155e-05	2.05391999185e-05	1.5287312155e-05	Cytoplasmic
WP_003664541.1	L_reuteri	OG0000558	4.64085316657e-05	4.64085316657e-05		1.41657977419e-05	Cytoplasmic
WP_122481426.1	L_reuteri	OG0000153	2.92398403665e-05	2.92398403665e-05	4.86279665325e-05	1.40068546783e-05	Cytoplasmic Membrane
WP_122480965.1	L_reuteri	OG0000394	8.2457786646e-06	8.2457786646e-06		1.39590548883e-05	Cytoplasmic
WP_334612781.1	L_reuteri	OG0000395	0.0001673217549268	0.0001673217549268		1.38897018856e-05	Cytoplasmic
WP_065867592.1	L_reuteri	OG0000488	2.00655731894e-05	0.0009473254474244	2.00655731894e-05	1.38705943907e-05	Cytoplasmic Membrane
WP_003674392.1	L_reuteri	OG0000027	0.000176663059643	0.0003192328610269	6.09425276585e-05	1.34066205362e-05	Cytoplasmic
WP_063164080.1	L_reuteri	unique				1.3115331893e-05	Cytoplasmic Membrane
WP_109883429.1	L_reuteri	OG0000228	8.5256756899e-05	9.30812444104e-05	4.48850877297e-05	1.27963420713e-05	Cytoplasmic
WP_122481510.1	L_reuteri	OG0000051	5.4780285701e-05	5.4780285701e-05		1.26977592303e-05	Cytoplasmic Membrane
WP_003675733.1	L_reuteri	OG0000026	2.48494769429e-05	2.48494769429e-05	3.7533774866e-05	1.24766312299e-05	Cytoplasmic Membrane
WP_035156926.1	L_reuteri	OG0000224	9.92566981253e-05	9.87720782035e-05	0.0001910687359784	1.23496342154e-05	Cytoplasmic
WP_142490323.1	L_reuteri	OG0000339	5.18775957205e-05	9.14069454691e-05	2.3538497422e-06	1.23482459719e-05	Cytoplasmic
WP_003665811.1	L_reuteri	OG0000243	8.45766812457e-05	0.0001045657793425	1.99306635577e-05	1.20871908227e-05	Cytoplasmic
WP_122481905.1	L_reuteri	OG0000307	4.08542208534e-05	1.19186256582e-05	6.97898160485e-05	1.19186256582e-05	Cytoplasmic
WP_016496342.1	L_reuteri	OG0000147	1.17537069979e-05	1.17537069979e-05		1.17537069979e-05	Cytoplasmic Membrane
WP_216270837.1	L_reuteri	OG0000214	0.0001494713323964	0.0001018549581622	0.0001494713323964	1.15828037262e-05	Cytoplasmic
WP_003672672.1	L_reuteri	OG0000092	0.0013414772083312	0.0007955155901561	0.0018960667513713	1.14964495151e-05	Cytoplasmic
WP_003665243.1	L_reuteri	OG0000091	3.35260805188e-05	1.85423384348e-05	0.0003416098401397	1.13577594186e-05	Cytoplasmic
WP_003666183.1	L_reuteri	OG0000928	6.59374324431e-05	6.59374324431e-05		1.13058596654e-05	Cytoplasmic
WP_122481106.1	L_reuteri	OG0000892	9.2270143352e-06	9.2270143352e-06		1.09040517686e-05	Cytoplasmic
WP_122481790.1	L_reuteri	OG0000885	2.57354579862e-05	2.57354579862e-05		1.08333102326e-05	Cytoplasmic
WP_029507461.1	L_reuteri	unique				1.06152674166e-05	Cytoplasmic
WP_122480744.1	L_reuteri	OG0000378	4.87034833444e-05	4.87034833444e-05		1.05496276967e-05	Cytoplasmic
WP_109883343.1	L_reuteri	OG0000036	0.0006679418127303	0.000612672194475	0.0006679418127303	1.05301982291e-05	Cytoplasmic
WP_016497172.1	L_reuteri	OG0000882	6.8489271291e-06	6.8489271291e-06		1.02525999697e-05	Cytoplasmic
WP_122481091.1	L_reuteri	OG0000160	2.07049066113e-05	2.07049066113e-05	4.69887172337e-05	1.02337037051e-05	Cytoplasmic
WP_019252430.1	L_reuteri	OG0000901	2.78806015242e-05	2.78806015242e-05		1.00358421773e-05	Cytoplasmic
WP_003675149.1	L_reuteri	OG0000463	2.45143229933e-05	1.71369376542e-05	0.0002006578606825	9.7595523151e-06	Cytoplasmic
WP_003675699.1	L_reuteri	OG0000191	3.20724611807e-05	3.20724611807e-05		9.6383075137e-06	Cytoplasmic
WP_003669912.1	L_reuteri	OG0000012	0.0004972699561946	0.0001859769831814	0.0045370663495466	9.0495288018e-06	Cytoplasmic
WP_004562439.1	L_reuteri	unique				8.9489706884e-06	Cytoplasmic Membrane
WP_122481255.1	L_reuteri	OG0000843	6.6930782819e-06	6.6930782819e-06		8.8870955009e-06	Cytoplasmic
WP_065533596.1	L_reuteri	OG0000123	0.0003431374641765	0.0005251076542064	0.0001757048203778	8.575889038e-06	Cytoplasmic
WP_122481523.1	L_reuteri	OG0000959	0.000287464336148	0.000287464336148		8.3383545613e-06	Cytoplasmic Membrane
WP_122480718.1	L_reuteri	OG0000578	1.02115081594e-05	1.02115081594e-05		8.3268574495e-06	Cytoplasmic
WP_016496666.1	L_reuteri	OG0000099	2.33561353392e-05	2.34767190302e-05	2.02841385545e-05	8.1713762563e-06	Cytoplasmic
WP_003675063.1	L_reuteri	OG0000185	0.0001005111376903	0.0001005111376903		7.9413453622e-06	Cytoplasmic
WP_216271104.1	L_reuteri	unique				7.7176141382e-06	Cytoplasmic
WP_003673063.1	L_reuteri	OG0000773	7.1548407789e-06	7.1548407789e-06		7.6355876285e-06	Cytoplasmic
WP_216271170.1	L_reuteri	OG0000192	4.70949682906e-05	4.70949682906e-05		7.5010407895e-06	Cytoplasmic Membrane
WP_122481246.1	L_reuteri	OG0000956	3.9232386894e-06	3.9232386894e-06		7.3878644371e-06	Cytoplasmic
WP_216271108.1	L_reuteri	OG0000038	7.1643465927e-06	7.1643465927e-06	2.42503850943e-05	7.1643465927e-06	Cytoplasmic
WP_107721050.1	L_reuteri	OG0000199	3.14163204803e-05	5.40305214935e-05	2.43768574144e-05	7.1451567681e-06	Cytoplasmic Membrane
XOB68784.1	L_reuteri	OG0000010	0.0007414109204657	0.0018150400113628	0.0001766261055742	7.1000170668e-06	Cytoplasmic Membrane
WP_003671982.1	L_reuteri	unique				7.0800914588e-06	Cytoplasmic
WP_216271366.1	L_reuteri	unique				7.0561857627e-06	Cytoplasmic Membrane
WP_260245918.1	L_reuteri	OG0000567	1.10668392867e-05	1.10668392867e-05		6.9811709935e-06	Cytoplasmic Membrane
WP_122481582.1	L_reuteri	OG0000022	0.0002151967336506	0.0002517848427121	9.77755164864e-05	6.9568166675e-06	Cytoplasmic
WP_334612917.1	L_reuteri	OG0000373	0.0011231004442133	0.0011231004442133		6.8959095243e-06	Cytoplasmic
WP_122480739.1	L_reuteri	OG0000764	0.0001242430111153	0.0001242430111153		6.3735571581e-06	Cytoplasmic
WP_122481823.1	L_reuteri	OG0000240	6.3043388984e-06	0.0007720473293129	4.1218277191e-06	6.3043388984e-06	Cytoplasmic Membrane
WP_122481889.1	L_reuteri	OG0000475	0.00024616564538	0.0014409808619911	0.00024616564538	6.2584996412e-06	Cytoplasmic
WP_003666368.1	L_reuteri	OG0000321	2.15731529481e-05	3.70552810887e-05	1.4084689983e-06	6.0910248076e-06	Cytoplasmic
WP_142490512.1	L_reuteri	OG0000489	0.0002091327475201	5.3980104571e-06	0.0003637259455569	5.3980104571e-06	Cytoplasmic Membrane
WP_122480930.1	L_reuteri	unique				5.2894068486e-06	Cytoplasmic Membrane
WP_122480746.1	L_reuteri	OG0000461	5.1073282263e-06	3.7870416398e-06	0.0001395843155399	5.1073282263e-06	Cytoplasmic
WP_109883341.1	L_reuteri	OG0000071	0.0001048426456422	0.0003374599592906	2.05964297005e-05	5.0347121852e-06	Cytoplasmic
WP_035157863.1	L_reuteri	unique				4.6048212046e-06	Cytoplasmic Membrane
WP_122481286.1	L_reuteri	unique				4.4138777434e-06	Cytoplasmic
WP_216271253.1	L_reuteri	OG0000514	0.0002150962510694	0.0002150962510694		4.197119951e-06	Cytoplasmic
WP_122481851.1	L_reuteri	OG0000008	0.0001116801003372	0.0001043744391526	0.0001670269182255	4.1458743964e-06	Cytoplasmic
WP_003664560.1	L_reuteri	OG0000393	1.02385916343e-05	7.258394987e-06	0.0001232325893139	4.1379145538e-06	Cytoplasmic
WP_079376360.1	L_reuteri	OG0000136	6.10665567017e-05	0.0001658830407936	2.29557128564e-05	4.0577720258e-06	Cytoplasmic
WP_216271039.1	L_reuteri	OG0000022	0.0002151967336506	0.0002517848427121	9.77755164864e-05	4.0488349421e-06	Cytoplasmic
WP_003676040.1	L_reuteri	OG0000383	7.52074762908e-05	7.52074762908e-05		3.9454715682e-06	Cytoplasmic
WP_122481096.1	L_reuteri	OG0000546	2.9552330013e-06	2.9552330013e-06		2.9552330013e-06	Cytoplasmic
WP_122481821.1	L_reuteri	OG0000381	9.79760163352e-05	9.79760163352e-05		1.8132639796e-06	Cytoplasmic
WP_005923867.1	F_prausnitzii	OG0000698	0.0275766198670218	0.0275766198670218		0.029088572082165	Cytoplasmic Membrane
WP_113621436.1	F_prausnitzii	OG0000211	0.0001571043453614	0.0005071106318321	0.0001148522727208	0.0270655092676474	Cytoplasmic Membrane
WP_113621164.1	F_prausnitzii	OG0000003	0.0004514593048309	0.0022416433236034	4.6588332634e-05	0.0264637013131545	Cytoplasmic Membrane
WP_005926344.1	F_prausnitzii	OG0000965	0.0697055162281385	0.0216219390669005	0.117789093389377	0.0216219390669005	Cytoplasmic Membrane
WP_097785769.1	F_prausnitzii	OG0000624	0.010663211833236	0.010663211833236		0.0204785083905711	Extracellular
WP_113621171.1	F_prausnitzii	OG0000263	0.0149387033107291	0.0149387033107291		0.0180532181351442	Extracellular
WP_005920665.1	F_prausnitzii	OG0000401	0.0158297083438001	0.0158297083438001		0.0180227557808889	Extracellular
WP_005926172.1	F_prausnitzii	OG0000034	0.0050946310465901	0.0175774444574719	0.00035813106724	0.0175774444574719	Cytoplasmic
WP_044960694.1	F_prausnitzii	OG0000401	0.0158297083438001	0.0158297083438001		0.0168304904430756	Extracellular
WP_005928133.1	F_prausnitzii	unique				0.0162792986446679	Extracellular
WP_005921508.1	F_prausnitzii	OG0000145	0.0013131741961211	0.0043891670496391	0.0002265309968747	0.0162353387602565	Cytoplasmic Membrane
WP_015537615.1	F_prausnitzii	OG0000612	0.006178107915554	0.006178107915554		0.016218713639826	Cytoplasmic Membrane
WP_015537825.1	F_prausnitzii	unique				0.016088437566917	Cytoplasmic Membrane
WP_005926207.1	F_prausnitzii	OG0000613	0.0056006634356446	0.0056006634356446		0.0150180434768225	Cytoplasmic
WP_113621151.1	F_prausnitzii	OG0000401	0.0158297083438001	0.0158297083438001		0.0148289262445247	Cytoplasmic Membrane
WP_015536641.1	F_prausnitzii	unique				0.014811360232646	Extracellular
WP_113620903.1	F_prausnitzii	OG0000951	0.0069821430935719	0.0069821430935719		0.0139629957722739	Extracellular
WP_005920402.1	F_prausnitzii	unique				0.0124342430557618	Extracellular
WP_113620724.1	F_prausnitzii	OG0000952	0.0055298828678645	0.0055298828678645		0.0110341423223294	Cytoplasmic Membrane
WP_097785768.1	F_prausnitzii	OG0000624	0.010663211833236	0.010663211833236		0.010663211833236	Cytoplasmic Membrane
WP_113621533.1	F_prausnitzii	unique				0.0095297170627579	Extracellular
WP_113620931.1	F_prausnitzii	OG0000016	0.0003575705187354	0.000414199485005	0.0003104547310312	0.0094313846313717	Cytoplasmic Membrane
WP_113621465.1	F_prausnitzii	unique				0.0092282963901845	Cytoplasmic
WP_113621257.1	F_prausnitzii	OG0000019	0.0060075253119252	0.0073609893217877	0.0040936866754645	0.0092274982314875	Cytoplasmic
WP_113620866.1	F_prausnitzii	OG0000000	0.0009982444981525	0.001185099955144	0.0006858938374476	0.0084805650567462	Extracellular
WP_015536906.1	F_prausnitzii	OG0000020	0.0017361637686576	0.0020179112261814	0.0017361637686576	0.0084124361765516	Cytoplasmic Membrane
WP_113621370.1	F_prausnitzii	OG0000016	0.0003575705187354	0.000414199485005	0.0003104547310312	0.0082307957124917	Extracellular
WP_154252213.1	F_prausnitzii	unique				0.0079405328002532	Extracellular
WP_015538473.1	F_prausnitzii	OG0000064	0.0043060727573618	0.0044338184814209	0.0037019239164009	0.0078865869559244	Cytoplasmic
WP_015537415.1	F_prausnitzii	unique				0.0069434001412449	Cytoplasmic
WP_113621614.1	F_prausnitzii	OG0000006	1.99693926415e-05	5.85379715687e-05	1.65088319135e-05	0.0064010420229716	Cytoplasmic
WP_005925259.1	F_prausnitzii	OG0000612	0.006178107915554	0.006178107915554		0.006178107915554	Cytoplasmic Membrane
WP_113620747.1	F_prausnitzii	unique				0.0060426452236307	Cytoplasmic Membrane
WP_112091184.1	F_prausnitzii	unique				0.0054948908039537	Extracellular
WP_113621462.1	F_prausnitzii	unique				0.0054744501064108	Extracellular
WP_005926213.1	F_prausnitzii	OG0000283	0.0039324172497666	0.0039382562831535	2.09396631079e-05	0.0054237370671781	Cytoplasmic
WP_112121709.1	F_prausnitzii	unique				0.00535112222219	Cytoplasmic Membrane
WP_113621468.1	F_prausnitzii	OG0000053	0.0006218202854262	0.0009409248888084	4.6192327499e-06	0.005242218394793	Cytoplasmic Membrane
WP_113620572.1	F_prausnitzii	OG0000988	0.0028715813848156	0.0028715813848156		0.0051912536534383	Cytoplasmic Membrane
WP_113620632.1	F_prausnitzii	OG0000624	0.010663211833236	0.010663211833236		0.0050346622900462	Extracellular
WP_015538104.1	F_prausnitzii	OG0000373	0.0011231004442133	0.0011231004442133		0.005016289351242	Cytoplasmic
WP_005921881.1	F_prausnitzii	OG0000057	0.0040757201457087	0.0023258921047596	0.0051830251581001	0.0049907422138586	Cytoplasmic
WP_238057043.1	F_prausnitzii	OG0000401	0.0158297083438001	0.0158297083438001		0.0048177845246278	Extracellular
WP_005923470.1	F_prausnitzii	OG0000482	0.0047151968478359	0.0072310550097109	5.08200405441e-05	0.0047151968478359	Cytoplasmic Membrane
WP_005921512.1	F_prausnitzii	OG0000062	0.0005985087687408	0.0026539650826302	0.0002153713887972	0.0046998563646028	Cytoplasmic
WP_097784933.1	F_prausnitzii	OG0000176	0.0008377664435067	0.0030663353622733	8.38229724901e-05	0.0046720193491988	Cytoplasmic Membrane
WP_097783924.1	F_prausnitzii	OG0000470	0.0003761526384311	0.0003761526384311		0.0046573347869515	Cytoplasmic Membrane
WP_113620626.1	F_prausnitzii	OG0000610	0.0018722021888519	0.0018722021888519		0.0044752489837837	Extracellular
WP_005921887.1	F_prausnitzii	OG0000082	0.0006896436224197	0.0026402502770601	0.0001392181186596	0.0043706186070079	Cytoplasmic
WP_238057072.1	F_prausnitzii	OG0000007	9.40847804381e-05	0.0001840133788508	5.8458509059e-06	0.0043609286955359	Cytoplasmic Membrane
WP_113621531.1	F_prausnitzii	unique				0.0043215803672776	Extracellular
WP_113621438.1	F_prausnitzii	OG0000054	0.0001698405052968	0.0005885660332666	3.78918282346e-05	0.0041340144512578	Cytoplasmic
WP_113621670.1	F_prausnitzii	OG0000053	0.0006218202854262	0.0009409248888084	4.6192327499e-06	0.0040967837128404	Cytoplasmic Membrane
WP_015537248.1	F_prausnitzii	OG0000096	0.0015182500049804	0.0013153166818929	0.0017211833280678	0.0040586622018222	Cytoplasmic
WP_005926187.1	F_prausnitzii	OG0000089	0.0043370286542728	0.0040560688446525	0.0057208235164158	0.0040560688446525	Cytoplasmic
WP_015537347.1	F_prausnitzii	OG0000444	0.0040426221324518	0.0020477615439957	0.0369374860068628	0.0040426221324518	Extracellular
WP_113621103.1	F_prausnitzii	unique				0.00403745233492	Cytoplasmic Membrane
WP_015537849.1	F_prausnitzii	OG0000190	0.000202853795705	0.000202853795705		0.003963139656605	Cytoplasmic Membrane
WP_113621463.1	F_prausnitzii	unique				0.0038401533195152	Extracellular
WP_005926028.1	F_prausnitzii	OG0000300	0.0002585899891789	0.0019357497228332	0.0002288550143379	0.0037850911500009	Cytoplasmic
WP_005926248.1	F_prausnitzii	OG0000394	8.2457786646e-06	8.2457786646e-06		0.003695053204845	Cytoplasmic
WP_006735328.1	F_prausnitzii	OG0000276	0.0001315774652843	0.0005172871409778	0.0001069426219423	0.0036236045601013	Cytoplasmic Membrane
WP_113621393.1	F_prausnitzii	OG0000073	0.0017554684155734	0.0021620679248264	0.000896961597179	0.0035723685720121	Cytoplasmic
WP_113620905.1	F_prausnitzii	OG0000976	0.0016930765051168	0.0016930765051168		0.003380572531892	Cytoplasmic
WP_005923266.1	F_prausnitzii	unique				0.0033588067030493	Cytoplasmic Membrane
WP_205334579.1	F_prausnitzii	OG0000617	0.0021902142039775	0.0021902142039775		0.003354809109961	Cytoplasmic Membrane
WP_113621156.1	F_prausnitzii	OG0000010	0.0007414109204657	0.0018150400113628	0.0001766261055742	0.0033229755042025	Cytoplasmic Membrane
WP_113621548.1	F_prausnitzii	OG0000037	0.0002455086589144	0.0005379050655962	4.101669873e-05	0.0033168704705341	Cytoplasmic Membrane
WP_055186401.1	F_prausnitzii	OG0000403	7.18951469305e-05	7.18951469305e-05		0.003314651409096	Cytoplasmic Membrane
WP_005926216.1	F_prausnitzii	unique				0.0032314915030446	Cytoplasmic
WP_113621144.1	F_prausnitzii	OG0000996	0.0016334816147714	0.0016334816147714		0.0031997799983388	Cytoplasmic
WP_097783119.1	F_prausnitzii	OG0000279	0.0002736257448526	0.0004095360628514	3.57865482181e-05	0.0031483967197461	Cytoplasmic
WP_113621331.1	F_prausnitzii	unique				0.0031368956916726	Cytoplasmic
WP_113621546.1	F_prausnitzii	OG0000962	0.0015555355319063	0.0015555355319063		0.0030742778897297	Extracellular
WP_181969074.1	F_prausnitzii	OG0000132	0.0002584643339327	0.0003234074498497	5.38628929724e-05	0.0030393603689909	Cellwall
WP_005926347.1	F_prausnitzii	unique				0.0029860753616568	Cytoplasmic Membrane
WP_015537344.1	F_prausnitzii	OG0000107	0.0006985700420102	0.0006985700420102	0.0006870078909074	0.0028896189491917	Cytoplasmic Membrane
WP_113621033.1	F_prausnitzii	OG0000067	0.0041002303236036	0.0041002303236036	0.0037735474794168	0.002874598648811	Cytoplasmic
WP_005920439.1	F_prausnitzii	OG0000233	0.0028634997965372	0.0029084414418027	0.0001232782954949	0.0028634997965372	Cytoplasmic
WP_113621182.1	F_prausnitzii	unique				0.0028547958641121	Cytoplasmic Membrane
WP_113620991.1	F_prausnitzii	OG0000001	3.45540256931e-05	5.60044915217e-05	1.17025393741e-05	0.002829173291354	Cytoplasmic Membrane
WP_044960295.1	F_prausnitzii	OG0000612	0.006178107915554	0.006178107915554		0.0028272726980133	Extracellular
WP_113621569.1	F_prausnitzii	OG0000258	0.0002578605380818	0.0008081909152503	0.0001475418036457	0.0028060714029101	Extracellular
WP_113620730.1	F_prausnitzii	OG0000569	0.0026881439299863	0.0014674317425705	0.0133881768957086	0.0026881439299863	Cytoplasmic Membrane
WP_005922086.1	F_prausnitzii	OG0000023	0.0001260856207337	0.0026788920868688	0.0001187034085243	0.0026788920868688	Cytoplasmic Membrane
WP_113620709.1	F_prausnitzii	OG0000043	0.0027816240283703	0.0027816240283703	0.0023164690546297	0.0026713114418366	Cytoplasmic
WP_113620924.1	F_prausnitzii	unique				0.0026480492710581	Cytoplasmic Membrane
WP_113620863.1	F_prausnitzii	unique				0.0026367227704248	Extracellular
WP_005922289.1	F_prausnitzii	OG0000830	0.0013130125625742	0.0013130125625742		0.0026236431617575	Cytoplasmic
WP_097783117.1	F_prausnitzii	OG0000342	0.0001399486564859	0.0001708707252523	8.05142295e-06	0.0026211203695436	Cytoplasmic
WP_015537848.1	F_prausnitzii	OG0000024	5.49791144986e-05	0.0001939998851483	1.98467951184e-05	0.0025733711232107	Cytoplasmic Membrane
WP_005921869.1	F_prausnitzii	OG0000119	0.0020564740014669	0.0039117060647196	0.0005837779639402	0.0025724960377035	Cytoplasmic
WP_113620681.1	F_prausnitzii	unique				0.0025163890076126	Cytoplasmic
WP_097782984.1	F_prausnitzii	OG0000744	0.0012542192946224	0.0025048966438514	3.5419453934e-06	0.0025048966438514	Cytoplasmic Membrane
WP_005921031.1	F_prausnitzii	OG0000117	6.23766763089e-05	8.36159035721e-05	4.1025898727e-05	0.0024500285527821	Cytoplasmic Membrane
WP_005920351.1	F_prausnitzii	OG0000000	0.0009982444981525	0.001185099955144	0.0006858938374476	0.0024433995129396	Cytoplasmic Membrane
WP_055186785.1	F_prausnitzii	OG0000116	9.78896773677e-05	0.0001238053776724	1.80668121917e-05	0.0024125066182315	Cytoplasmic
WP_113620920.1	F_prausnitzii	OG0000765	0.0011968901468472	0.0011968901468472		0.0023908564135602	Cytoplasmic Membrane
WP_113620941.1	F_prausnitzii	OG0000013	0.0011623147938334	0.0016884098633393	0.0001036219513468	0.0023330838581026	Cytoplasmic Membrane
WP_113620878.1	F_prausnitzii	OG0000251	0.0009856969401805	0.001549180598076	4.02874404693e-05	0.0023004483538126	Cytoplasmic
WP_097782310.1	F_prausnitzii	OG0000985	0.0055979573998044	0.0022910575887314	0.0089048572108775	0.0022910575887314	Cytoplasmic Membrane
WP_005922899.1	F_prausnitzii	unique				0.0022783495911609	Cytoplasmic Membrane
WP_005921886.1	F_prausnitzii	OG0000058	0.0008075641456153	0.0017088226234731	0.0004900505573698	0.0022289114914483	Cytoplasmic
WP_242983842.1	F_prausnitzii	unique				0.0022061613708523	Cytoplasmic Membrane
WP_005927528.1	F_prausnitzii	OG0000617	0.0021902142039775	0.0021902142039775		0.0021902142039775	Cytoplasmic Membrane
WP_097784925.1	F_prausnitzii	OG0000185	0.0001005111376903	0.0001005111376903		0.002151029254635	Cytoplasmic
WP_005921061.1	F_prausnitzii	unique				0.0021309341463248	Extracellular
WP_005921554.1	F_prausnitzii	unique				0.0021170719544522	Cytoplasmic Membrane
WP_044960135.1	F_prausnitzii	OG0000152	0.0005943921298797	0.0007763496657673	0.0003034542673648	0.0021066296931622	Cytoplasmic
WP_113621044.1	F_prausnitzii	OG0000417	0.0051099036592964	0.0020855188577557	0.0055690115898687	0.0020855188577557	Extracellular
WP_113620786.1	F_prausnitzii	unique				0.0020752736988474	Cytoplasmic Membrane
WP_113621124.1	F_prausnitzii	OG0000131	0.0004877585018821	0.0011348632750595	0.0002936703762045	0.0020640873199244	Cytoplasmic
WP_005926794.1	F_prausnitzii	OG0000252	5.5432499984e-05	5.16076677823e-05	0.0001698549850158	0.0020164923325336	Cytoplasmic Membrane
WP_044960477.1	F_prausnitzii	unique				0.0019865259463639	Cytoplasmic Membrane
